BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
199510,26,2245,199510,26,2245,,10335184,"MISSOURI",29,1995,"October","Thunderstorm Wind","C",189,"ST. LOUIS",,"26-OCT-95 22:45:00","CST","26-OCT-95 22:45:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,,,"St. Louis City",,,,,,,,,"Thunderstorm winds downed power lines in north St. Louis.","CSV"
199504,4,1145,199504,4,1145,,10338519,"NEW YORK",36,1995,"April","Thunderstorm Wind","C",105,"SULLIVAN",,"04-APR-95 11:45:00","EST","04-APR-95 11:45:00","0","0","0","0",".5K","0",,"0",,,,,"0","0",,,,,,,"Grahamsville",,,,,,,,,"","CSV"
199505,24,2010,199505,24,2010,,10338520,"NEW YORK",36,1995,"May","Thunderstorm Wind","C",105,"SULLIVAN",,"24-MAY-95 20:10:00","EST","24-MAY-95 20:10:00","0","0","0","0","5K","0",,"0",,,,,"0","0",,,,,,,"Monticello",,,,,,,,,"","CSV"
199505,24,2017,199505,24,2017,,10338521,"NEW YORK",36,1995,"May","Thunderstorm Wind","C",105,"SULLIVAN",,"24-MAY-95 20:17:00","EST","24-MAY-95 20:17:00","0","0","0","0","5K","0",,"0",,,,,"0","0",,,,,,,"Rockhill",,,,,,,,,"","CSV"
199505,24,2025,199505,24,2025,,10338522,"NEW YORK",36,1995,"May","Thunderstorm Wind","C",105,"SULLIVAN",,"24-MAY-95 20:25:00","EST","24-MAY-95 20:25:00","0","0","0","0","5K","0",,"0",,,,,"0","0",,,,,,,"Wurtsboro",,,,,,,,,"","CSV"
199503,25,1122,199503,25,1122,,10342431,"OKLAHOMA",40,1995,"March","Hail","C",75,"KIOWA",,"25-MAR-95 11:22:00","CST","25-MAR-95 11:22:00","0","0","0","0","0","0",,".75",,,,,"0","0",,,,,,,"Hobart",,,,,,,,,"","CSV"
199503,25,1123,199503,25,1123,,10342432,"OKLAHOMA",40,1995,"March","Hail","C",75,"KIOWA",,"25-MAR-95 11:23:00","CST","25-MAR-95 11:23:00","0","0","0","0","0","0",,".75",,,,,"0","0",,,,,,,"Gotebo",,,,,,,,,"","CSV"
199505,3,1807,199505,3,1807,,10342433,"OKLAHOMA",40,1995,"May","Hail","C",75,"KIOWA",,"03-MAY-95 18:07:00","CST","03-MAY-95 18:07:00","0","0","0","0","0","0",,".75",,,,,"0","0",,,,,,"E","Snyder",,,,,,,,,"","CSV"
199505,3,1826,199505,3,1826,,10342434,"OKLAHOMA",40,1995,"May","Hail","C",75,"KIOWA",,"03-MAY-95 18:26:00","CST","03-MAY-95 18:26:00","0","0","0","0","0","0",,"1.00",,,,,"0","0",,,,,,"SE","Roosevelt",,,,,,,,,"","CSV"
199505,3,1845,199505,3,1845,,10342435,"OKLAHOMA",40,1995,"May","Hail","C",75,"KIOWA",,"03-MAY-95 18:45:00","CST","03-MAY-95 18:45:00","0","0","0","0","0","0",,".88",,,,,"0","0",,,,,,"W","Lawton",,,,,,,,,"","CSV"
199505,3,1850,199505,3,1850,,10342436,"OKLAHOMA",40,1995,"May","Hail","C",75,"KIOWA",,"03-MAY-95 18:50:00","CST","03-MAY-95 18:50:00","0","0","0","0","0","0",,"1.75",,,,,"0","0",,,,,,"E","Cooperton",,,,,,,,,"","CSV"
199505,22,2052,199505,22,2052,,10342437,"OKLAHOMA",40,1995,"May","Hail","C",75,"KIOWA",,"22-MAY-95 20:52:00","CST","22-MAY-95 20:52:00","0","0","0","0","0","0",,"1.50",,,,,"0","0",,,,,,"S","Lone Wolf",,,,,,,,,"","CSV"
199505,23,1400,199505,23,1400,,10342438,"OKLAHOMA",40,1995,"May","Hail","C",75,"KIOWA",,"23-MAY-95 14:00:00","CST","23-MAY-95 14:00:00","0","0","0","0","0","0",,".88",,,,,"0","0",,,,,,"S","Mountain Park",,,,,,,,,"","CSV"
199506,3,2215,199506,3,2230,,10342439,"OKLAHOMA",40,1995,"June","Thunderstorm Wind","C",75,"KIOWA",,"03-JUN-95 22:15:00","CST","03-JUN-95 22:30:00","0","0","0","0","0","0",,"52",,,,,"0","0",,,,,,"S","Mountain View",,,,,,,,,"","CSV"
199506,9,1400,199506,9,1402,,10342440,"OKLAHOMA",40,1995,"June","Tornado","C",75,"KIOWA",,"09-JUN-95 14:00:00","CST","09-JUN-95 14:02:00","0","0","0","0","0","0",,"0",,,,"F0",".75","100",,,,,,"NNE","Lugert",,,,,,,,,"","CSV"
199509,28,2015,199509,28,2015,,10341903,"OKLAHOMA",40,1995,"September","Thunderstorm Wind","C",59,"HARPER",,"28-SEP-95 20:15:00","CST","28-SEP-95 20:15:00","0","0","0","0","0","0",,"56",,,,,"0","0",,,,,,"N","Buffalo",,,,,,,,,"","CSV"
199506,14,1640,199506,14,1640,,10338523,"NEW YORK",36,1995,"June","Hail","C",105,"SULLIVAN",,"14-JUN-95 16:40:00","EST","14-JUN-95 16:40:00","0","0","0","0","0","0",,".75",,,,,"0","0",,,,,,,"Liberty",,,,,,,,,"An isolated severe thunderstorm dumped hail up to three-quarters inch in Liberty during the afternoon of June 14th.","CSV"
199505,12,2048,199505,12,2048,,10323278,"KANSAS",20,1995,"May","Thunderstorm Wind","C",41,"DICKINSON",,"12-MAY-95 20:48:00","CST","12-MAY-95 20:48:00","0","0","0","0","5","0",,"55",,,,,"0","0",,,,,,,"Chapman",,,,,,,,,"High winds accompanied by large hail knocked down power lines.","CSV"
199505,16,1521,199505,16,1521,,10323279,"KANSAS",20,1995,"May","Thunderstorm Wind","C",41,"DICKINSON",,"16-MAY-95 15:21:00","CST","16-MAY-95 15:21:00","0","0","0","0","0","0",,"52",,,,,"0","0",,,,,,"E","Dover",,,,,,,,,"Large hail driven by high winds caused widespread roof, window and vehicle damage in and around the area. At the three Chapman schools, nearly 100 windows and 10 skylights were knocked out. In addition, widespread roof damage occurred at the schools and other buildings around the town. School was cancelled for at least one day. Many county rural roads were under water and closed from heavy rains.","CSV"
199505,16,1727,199505,16,1727,,10323280,"KANSAS",20,1995,"May","Hail","C",41,"DICKINSON",,"16-MAY-95 17:27:00","CST","16-MAY-95 17:27:00","0","0","0","0","5K","5K",,"1.50",,,,,"0","0",,,,,,,"Elmo",,,,,,,,,"Large hail driven by high winds caused widespread roof, window and vehicle damage in and around the area. At the three Chapman schools, nearly 100 windows and 10 skylights were knocked out. In addition, widespread roof damage occurred at the schools and other buildings around the town. School was cancelled for at least one day. Many county rural roads were under water and closed from heavy rains.","CSV"
199504,10,1440,199504,10,1440,,10332234,"MISSOURI",29,1995,"April","Hail","C",89,"HOWARD",,"10-APR-95 14:40:00","CST","10-APR-95 14:40:00","0","0","0","0","0","0",,".88",,,,,"0","0",,,,,,,"New Franklin",,,,,,,,,"","CSV"
199504,16,2006,199504,16,2006,,10332235,"MISSOURI",29,1995,"April","Hail","C",89,"HOWARD",,"16-APR-95 20:06:00","CST","16-APR-95 20:06:00","0","0","0","0","0","0",,"1.50",,,,,"0","0",,,,,,,"New Franklin",,,,,,,,,"","CSV"
199505,16,1830,199505,16,1830,,10332236,"MISSOURI",29,1995,"May","Thunderstorm Wind","C",89,"HOWARD",,"16-MAY-95 18:30:00","CST","16-MAY-95 18:30:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,,,"New Franklin",,,,,,,,,"Several trees were downed in and around the New Franklin area by severe thunderstorms.","CSV"
199508,31,1715,199508,31,1715,,10331895,"MISSOURI",29,1995,"August","Hail","C",159,"PETTIS",,"31-AUG-95 17:15:00","CST","31-AUG-95 17:15:00","0","0","0","0","0","0",,".75",,,,,"0","0",,,,,,"NE","Springfield",,,,,,,,,"Up to six inches of rain fell over Pettis county in less than six hours. Five and one-half inches was reported by a radio station on the west side of Sedalia. A 60-year-old man drowned around 0515 CST in Coon Creek. The man was driving his truck on Quisenberry Road about seven tenths of a mile north of Y highway in poor visibility. Flood waters had washed out a 60 foot section of roadway at the bridge crossing Coon Creek. The man drove into the washed out area of the bridge and fell 25 feet into the creek. His truck washed down stream 45 feet and was pinned against a tree.  Flood waters also covered 50 Highway in Sedalia and Highway near Georgetown. Two to four feet of water closed Highway 65 along the northern edge of Sedalia and over H highway at Hughsville. M60V","CSV"
199506,12,1910,199506,12,1930,,10347174,"SOUTH CAROLINA",45,1995,"June","Tornado","C",13,"BEAUFORT",,"12-JUN-95 19:10:00","EST","12-JUN-95 19:30:00","1","0","0","0","60K","0",,"0",,,,"F1","7","130",,,,,,,"St. Helena Island",,,,"32.38","-80.63","32.30","-80.53",,"A large thunderstorm moved across Fripp, St. Helena and Harbor Islands blowing down trees and causing considerable wind damage.  A tornado touched down near a migrant workers camp.  One dormitory lost its roof and there were trees twisted off above ground level.  The storm required the evacuation of 150 people and more than 100 power outages.","CSV"
199508,14,1822,199508,14,1822,,10326868,"KANSAS",20,1995,"August","Thunderstorm Wind","C",0,"KSZ025 - 102>105",,"14-AUG-95 18:22:00","CST","14-AUG-95 18:22:00","0","0","0","0","0","0",,"51",,,,,"0","0",,,,,,,"SHAWNEE CO.",,"W","Topeka",,,,,,"Fire, apparently caused by a lightning strike during the early evening, destroyed a rural home in the early morning hours. The initial fire caused by lightning rekindled while the family slept. They escaped unharmed. LYON CO. Emporia,15,1755CST,,,0,0,25K,10K,Flash Flood Heavy rains of 4 to 6 inches caused flash flooding in and around the city of Emporia. Five people were rescued from a car floating down Prairie Street between 12th and 15th avenue. Flooding of basements, intersections, and other low lying areas was common along with closed streets and highways. MORRIS CO. South half county,15,1845CST,,,0,0,5K,5K,Flash Flood Rainfall of 6 to 7 inches in 24 hours produced flash flooding across the southern part of the county. Creeks left their banks and flooded some rural roadways during the evening. SHAWNEE CO. 1W Richland,16,0455CST,,,0,0,50K,,Lightning Lightning hit a house near SE 105th street and Dupont Rd causing substantial damage. KANSAS, Southeastern","CSV"
199505,18,428,199505,18,428,,10328292,"LOUISIANA",22,1995,"May","Thunderstorm Wind","C",17,"CADDO",,"18-MAY-95 04:28:00","CST","18-MAY-95 04:28:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,,,"Keithville",,,,,,,,,"Trees and powerlines downed over the Keithville-Keatchie road.","CSV"
199505,18,432,199505,18,432,,10328293,"LOUISIANA",22,1995,"May","Thunderstorm Wind","C",17,"CADDO",,"18-MAY-95 04:32:00","CST","18-MAY-95 04:32:00","0","0","0","0","0","0",,"60",,,,,"0","0",,,,,,,"Shreveport",,,,,,,,,"Local television meteorologist reported wind gusts which blew power lines down in south Shreveport.","CSV"
199505,18,500,199505,18,500,,10328294,"LOUISIANA",22,1995,"May","Thunderstorm Wind","C",17,"CADDO",,"18-MAY-95 05:00:00","CST","18-MAY-95 05:00:00","0","0","0","0","1K","0",,"67",,,,,"0","0",,,,,,,"Robson",,,,,,,,,"A roof of a telescope observatory was uplifted and blown some 150 yards.  The telescope itself suffered no damage.","CSV"
199506,10,1715,199506,10,1715,,10328295,"LOUISIANA",22,1995,"June","Thunderstorm Wind","C",17,"CADDO",,"10-JUN-95 17:15:00","CST","10-JUN-95 17:15:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,,,"Shreveport",,,,,,,,,"High winds downed tree limbs which in turn downed a power line at the intersection of Highland Avenue and Rutherford Street.  These high winds were caused by an intense outflow boundary from a decaying line of thunderstorms on the Louisiana-Arkansas border.","CSV"
199507,17,1425,199507,17,1425,,10328296,"LOUISIANA",22,1995,"July","Thunderstorm Wind","C",17,"CADDO",,"17-JUL-95 14:25:00","CST","17-JUL-95 14:25:00","0","0","0","0","0","0",,"60",,,,,"0","0",,,,,,,"Keithville",,,,,,,,,"Several power lines were downed by thunderstorm winds.","CSV"
199510,1,1645,199510,1,1645,,10328297,"LOUISIANA",22,1995,"October","Thunderstorm Wind","C",17,"CADDO",,"01-OCT-95 16:45:00","CST","01-OCT-95 16:45:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,,"N","Greenwood",,,,,,,,,"Winds knocked out several tree tops 12 to 14 inches in diameter.","CSV"
199510,1,1700,199510,1,1700,,10328298,"LOUISIANA",22,1995,"October","Thunderstorm Wind","C",17,"CADDO",,"01-OCT-95 17:00:00","CST","01-OCT-95 17:00:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,,"W","Shreveport",,,,,,,,,"Waves of three to five feet produced by high winds overturned a 12 foot boat which dumped three individals into the lake about 500 yards from shore.  The three were rescued by Lake Patrol.","CSV"
199510,1,1700,199510,1,1700,,10328299,"LOUISIANA",22,1995,"October","Thunderstorm Wind","C",17,"CADDO",,"01-OCT-95 17:00:00","CST","01-OCT-95 17:00:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,,"N","Greenwood",,,,,,,,,"Numerous reports of trees and power lines down blocking Louisiana Highway 169.","CSV"
199510,27,1436,199510,27,1436,,10328300,"LOUISIANA",22,1995,"October","Hail","C",17,"CADDO",,"27-OCT-95 14:36:00","CST","27-OCT-95 14:36:00","0","0","0","0","0","0",,"1.75",,,,,"0","0",,,,,,,"Bethany",,,,,,,,,"","CSV"
199506,10,1310,199506,10,1310,,10328301,"KENTUCKY",21,1995,"June","Thunderstorm Wind","C",175,"MORGAN",,"10-JUN-95 13:10:00","EDT","10-JUN-95 13:10:00","0","0","0","0","50K","0",,"0",,,,,"0","0",,,,,,,,,,,,,,,,"State police reported a tree down across a mobile home at Spaws Creek about 30 miles North of Jackson near the Morgan/Menifee County line.  No injuries reported.","CSV"
199506,23,1500,199506,23,1500,,10341080,"OKLAHOMA",40,1995,"June","Hail","C",115,"OTTAWA",,"23-JUN-95 15:00:00","CST","23-JUN-95 15:00:00","0","0","0","0","0","0",,".75",,,,,"0","0",,,,,,"S","Picher",,,,,,,,,"","CSV"
199508,3,1520,199508,3,1520,,10341081,"OKLAHOMA",40,1995,"August","Thunderstorm Wind","C",115,"OTTAWA",,"03-AUG-95 15:20:00","CST","03-AUG-95 15:20:00","0","0","0","0","0","0",,"52",,,,,"0","0",,,,,,"W","Miami",,,,,,,,,"A severe thunderstorm produced 60 mph an hour winds three miles west of Miami.","CSV"
199507,26,710,199507,26,710,,10340797,"OKLAHOMA",40,1995,"July","Hail","C",105,"NOWATA",,"26-JUL-95 07:10:00","CST","26-JUL-95 07:10:00","0","0","0","0","0","0",,".88",,,,,"0","0",,,,,,"NW","Adair",,,,,,,,,"","CSV"
199507,17,1530,199507,17,1530,,10336334,"NEW YORK",36,1995,"July","Thunderstorm Wind","C",25,"DELAWARE",,"17-JUL-95 15:30:00","EST","17-JUL-95 15:30:00","0","0","0","0","3K","0",,"0",,,,,"0","0",,,,,,,"Masonville",,,,,,,,,"","CSV"
199507,17,1625,199507,17,1625,,10336335,"NEW YORK",36,1995,"July","Thunderstorm Wind","C",25,"DELAWARE",,"17-JUL-95 16:25:00","EST","17-JUL-95 16:25:00","0","0","0","0","3K","0",,"0",,,,,"0","0",,,,,,,"Delhi",,,,,,,,,"","CSV"
199507,17,1645,199507,17,1645,,10336336,"NEW YORK",36,1995,"July","Thunderstorm Wind","C",25,"DELAWARE",,"17-JUL-95 16:45:00","EST","17-JUL-95 16:45:00","0","0","0","0","2K","0",,"0",,,,,"0","0",,,,,,,"Walton",,,,,,,,,"","CSV"
199508,4,1425,199508,4,1425,,10336337,"NEW YORK",36,1995,"August","Thunderstorm Wind","C",25,"DELAWARE",,"04-AUG-95 14:25:00","EST","04-AUG-95 14:25:00","0","0","0","0","2K","0",,"0",,,,,"0","0",,,,,,,"Downsville",,,,,,,,,"","CSV"
199508,31,1815,199508,31,1815,,10336338,"NEW YORK",36,1995,"August","Thunderstorm Wind","C",25,"DELAWARE",,"31-AUG-95 18:15:00","EST","31-AUG-95 18:15:00","0","0","0","0","7K","0",,"0",,,,,"0","0",,,,,,,"Sidney",,,,,,,,,"","CSV"
199508,31,1825,199508,31,1825,,10336339,"NEW YORK",36,1995,"August","Thunderstorm Wind","C",25,"DELAWARE",,"31-AUG-95 18:25:00","EST","31-AUG-95 18:25:00","0","0","0","0","10K","0",,"0",,,,,"0","0",,,,,,,"Hamden",,,,,,,,,"","CSV"
199508,31,1830,199508,31,1830,,10336340,"NEW YORK",36,1995,"August","Thunderstorm Wind","C",25,"DELAWARE",,"31-AUG-95 18:30:00","EST","31-AUG-95 18:30:00","0","0","0","0","20K","0",,"0",,,,,"0","0",,,,,,,"Walton",,,,,,,,,"","CSV"
199508,31,1845,199508,31,1845,,10336341,"NEW YORK",36,1995,"August","Thunderstorm Wind","C",25,"DELAWARE",,"31-AUG-95 18:45:00","EST","31-AUG-95 18:45:00","0","0","0","0","20K","0",,"0",,,,,"0","0",,,,,,,"Hancock",,,,,,,,,"","CSV"
199501,7,45,199501,7,45,,10337578,"NORTH CAROLINA",37,1995,"January","Thunderstorm Wind","C",141,"PENDER",,"07-JAN-95 00:45:00","EST","07-JAN-95 00:45:00","0","0","0","0","1K","0",,"0",,,,,"0","0",,,,,,,,,,,,,,,,"Widespread limbs snapped off trees,, ,","CSV"
199505,15,1700,199505,15,1700,,10337579,"NORTH CAROLINA",37,1995,"May","Thunderstorm Wind","C",141,"PENDER",,"15-MAY-95 17:00:00","EST","15-MAY-95 17:00:00","0","0","0","0","500K","0",,"0",,,,,"0","0",,,,,,,"Rocky Point",,,,,,,,,"Down trees, power lines.","CSV"
199505,15,1725,199505,15,1725,,10337580,"NORTH CAROLINA",37,1995,"May","Hail","C",141,"PENDER",,"15-MAY-95 17:25:00","EST","15-MAY-95 17:25:00","0","0","0","0","0","0",,".75",,,,,"0","0",,,,,,,"Scotts Hill",,,,,,,,,"","CSV"
199506,7,1430,199506,7,1430,,10337581,"NORTH CAROLINA",37,1995,"June","Thunderstorm Wind","C",141,"PENDER",,"07-JUN-95 14:30:00","EST","07-JUN-95 14:30:00","0","0","0","0","0","10K",,"0",,,,,"0","0",,,,,,,,,,,,,,,,"county-wide,Trees down.","CSV"
199505,18,1518,199505,18,1518,,10314545,"ALABAMA",1,1995,"May","Hail","C",33,"COLBERT",,"18-MAY-95 15:18:00","CST","18-MAY-95 15:18:00","0","0","0","0","0","0",,"1.75",,,,,"0","0",,,,,,"S","Cherokee",,,,,,,,,"A supercell thunderstorm moved out of Mississippi into Colbert County producing numerous reports of large hail.  A small tornado touched down about two miles east of the Muscle Shoals airport (MSL) and moved on a path about six and one-half miles in length.  Several buildings sustained some damage along with power lines and trees down.  Emergency Medical Association reported that five houses and three mobile homes were damaged.","CSV"
199505,18,1520,199505,18,1520,,10314546,"ALABAMA",1,1995,"May","Hail","C",33,"COLBERT",,"18-MAY-95 15:20:00","CST","18-MAY-95 15:20:00","0","0","0","0","0","0",,"1.00",,,,,"0","0",,,,,,,"Cherokee",,,,,,,,,"A supercell thunderstorm moved out of Mississippi into Colbert County producing numerous reports of large hail.  A small tornado touched down about two miles east of the Muscle Shoals airport (MSL) and moved on a path about six and one-half miles in length.  Several buildings sustained some damage along with power lines and trees down.  Emergency Medical Association reported that five houses and three mobile homes were damaged.","CSV"
199511,11,1127,199511,11,1130,,10320086,"FLORIDA",12,1995,"November","Tornado","C",39,"GADSDEN",,"11-NOV-95 11:27:00","EST","11-NOV-95 11:30:00","0","0","0","0","0","0",,"0",,,,"F1","5","100",,,,,,"S","Wetumpka",,"SE","Wetumpka",,,,,,"A tornado touched down on the north side of Lake Talquin pulling several large cypress trees into the lake.  The tornado travelled across a branch of the lake moving across the the Waldwood Boy Scout Reservation and tracking about three miles to Rocky Comfort Creek.  Numberous trees were downed along the path.","CSV"
199504,6,1230,199504,6,1230,,10318048,"FLORIDA",12,1995,"April","Thunderstorm Wind","C",11,"BROWARD",,"06-APR-95 12:30:00","EST","06-APR-95 12:30:00","0","0","0","0","1K","0",,"0",,,,,"0","0",,,,,,,"Dania",,"SW","FLL",,,,,,"Power lines and large trees were blown down in Dania. Palm Beach County  West Palm Beach  6 W PBI,06,1240EST,,,0,0,5.0K,0,Thunderstorm Winds (G45) Severe thunderstorm winds knocked over displays and tents at the South Florida Fair Grounds.","CSV"
199503,7,525,199503,7,525,,10317228,"ARKANSAS",5,1995,"March","Thunderstorm Wind","C",125,"SALINE",,"07-MAR-95 05:25:00","CST","07-MAR-95 05:25:00","0","0","0","0","0","0",,"30",,,,,"0","0",,,,,,"NW","Benton",,,,,,,,,"Several trees were knocked down.","CSV"
199504,20,40,199504,20,40,,10317229,"ARKANSAS",5,1995,"April","Hail","C",125,"SALINE",,"20-APR-95 00:40:00","CST","20-APR-95 00:40:00","0","0","0","0","0","0",,"1.00",,,,,"0","0",,,,,,"N","Bryant",,,,,,,,,"","CSV"
199504,30,1800,199504,30,1800,,10317230,"ARKANSAS",5,1995,"April","Thunderstorm Wind","C",125,"SALINE",,"30-APR-95 18:00:00","CST","30-APR-95 18:00:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,,,"Benton",,,,,,,,,"Thunderstorm winds downed several trees.","CSV"
199505,27,1830,199505,27,1830,,10317231,"ARKANSAS",5,1995,"May","Hail","C",125,"SALINE",,"27-MAY-95 18:30:00","CST","27-MAY-95 18:30:00","0","0","0","0","0","0",,".75",,,,,"0","0",,,,,,"S","Owensville",,,,,,,,,"","CSV"
199505,27,1912,199505,27,1912,,10317232,"ARKANSAS",5,1995,"May","Hail","C",125,"SALINE",,"27-MAY-95 19:12:00","CST","27-MAY-95 19:12:00","0","0","0","0","0","0",,".75",,,,,"0","0",,,,,,,"Woodland Hills",,,,,,,,,"","CSV"
199506,5,2023,199506,5,2023,,10317233,"ARKANSAS",5,1995,"June","Hail","C",125,"SALINE",,"05-JUN-95 20:23:00","CST","05-JUN-95 20:23:00","0","0","0","0","0","0",,"1.75",,,,,"0","0",,,,,,,"Paron",,,,,,,,,"","CSV"
199506,29,1150,199506,29,1150,,10317234,"ARKANSAS",5,1995,"June","Thunderstorm Wind","C",125,"SALINE",,"29-JUN-95 11:50:00","CST","29-JUN-95 11:50:00","0","0","0","0","0","0",,"52",,,,,"0","0",,,,,,"W","Paron",,,,,,,,,"Thunderstorm winds downed a large tree.","CSV"
199507,4,2300,199507,4,2300,,10317235,"ARKANSAS",5,1995,"July","Thunderstorm Wind","C",125,"SALINE",,"04-JUL-95 23:00:00","CST","04-JUL-95 23:00:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,,"NW","Benton",,,,,,,,,"Thunderstorm winds downed some trees.","CSV"
199512,19,315,199512,19,315,,10320087,"FLORIDA",12,1995,"December","Tornado","C",39,"GADSDEN",,"19-DEC-95 03:15:00","EST","19-DEC-95 03:15:00","1","0","1","0","30K","0",,"0",,,,"F2",".3","50",,,,,,"N","Mt. Pleasant",,,,,,,,,"A tornado destroyed a mobile home carrying the two residents over 125 yards.  The men were found four hours later, one man (50) was dead, the other, his brother, (49) was severely injured.  Items from the dwelling were found three miles away.  M50MH","CSV"
199511,2,1519,199511,2,1519,,10340376,"OHIO",39,1995,"November","Hail","C",95,"LUCAS",,"02-NOV-95 15:19:00","EST","02-NOV-95 15:19:00","0","0","0","0","0","0",,"1.00",,,,,"0","0",,,,,,,"Toledo",,,,,,,,,"","CSV"
199505,28,2340,199505,28,2340,,10340711,"OHIO",39,1995,"May","Tornado","C",103,"MEDINA",,"28-MAY-95 23:40:00","EST","28-MAY-95 23:40:00","0","0","0","0","200K","0",,"0",,,,,".75","150",,,,,,,,,,,"41.03","-81.73",,,,"Sharon Township,28,2342 EST A tornado touched down just north of the intersection of State Road and Copley Road and moved east parallel to Copley Road. Six homes suffered minor to moderate damage near the location of the touchdown. Numerous trees were downed. Several horses in a nearby field were injured from flying                                           debris.","CSV"
199506,3,1356,199506,3,1356,,10340712,"OHIO",39,1995,"June","Hail","C",103,"MEDINA",,"03-JUN-95 13:56:00","EST","03-JUN-95 13:56:00","0","0","0","0","0","0",,".75",,,,,"0","0",,,,,,,"Wadsworth",,,,,,,,,"","CSV"
199506,7,1918,199506,7,1918,,10340713,"OHIO",39,1995,"June","Thunderstorm Wind","C",103,"MEDINA",,"07-JUN-95 19:18:00","EST","07-JUN-95 19:18:00","0","0","0","0","3K","0",,"0",,,,,"0","0",,,,,,,"between Medina and",,,"Wadsworth",,,,,,"A tree was reported downed across a road and large limbs were downed.","CSV"
199506,21,1355,199506,21,1355,,10340714,"OHIO",39,1995,"June","Hail","C",103,"MEDINA",,"21-JUN-95 13:55:00","EST","21-JUN-95 13:55:00","0","0","0","0","0","0",,".75",,,,,"0","0",,,,,,,"near Wadsworth",,,,,,,,,"","CSV"
199506,21,1740,199506,21,1740,,10340715,"OHIO",39,1995,"June","Thunderstorm Wind","C",103,"MEDINA",,"21-JUN-95 17:40:00","EST","21-JUN-95 17:40:00","0","0","0","0","15K","0",,"0",,,,,"0","0",,,,,,,"Wadsworth & Seville",,,,,,,,,"Winds were measured at 64 mph at the airport in Wadsworth.  A roof was blown from a barn in Seville and large hail was reported.","CSV"
